mv_Landlords,mv_Neoclouds,mv_Server providers,tan_Landlords,tan_Neoclouds,tan_Server providers
0.5333548301886523,0.0,0.4666451698113478,3.1298220807024155e-17,0.18583443801917968,0.8141655619808204
0.31398839955285596,4.336808689942018e-18,0.686011600447144,0.34082069695786965,0.37250237671031955,0.2866769263318109
0.45481746732138917,0.0,0.5451825326786109,0.06362370693158129,0.21343825466257457,0.7229380384058441
0.46029644103011697,0.0,0.5397035589698831,0.0,0.2119477192049321,0.788052280795068
0.5458503517654734,0.0,0.4541496482345268,0.04262219561243398,0.13795975456099516,0.819418049826571
0.6218642856270858,0.0,0.37813571437291427,0.0,0.0754727549544594,0.9245272450455407
0.304435855121496,1.9081958235744878e-17,0.6955641448785039,0.4349909156742292,0.2568953018704235,0.3081137824553474
0.4538027889723602,0.0,0.5461972110276397,0.10457571200164091,0.4085202995748585,0.4869039884235006
0.4678664411833001,0.0,0.5321335588166999,0.17262608565747295,0.25075063367091843,0.5766232806716087
0.23776630657575748,1.235990476633475e-17,0.7622336934242425,0.18696633406782692,0.026838724062066232,0.7861949418701069
0.33288309669775396,0.0,0.667116903302246,0.2513990264152851,0.28088855565411425,0.46771241793060064
0.6527873006905498,8.673617379884035e-19,0.3472126993094501,0.44295671138026843,1.1329912702473521e-16,0.5570432886197315
0.5537273034875966,0.0,0.4462726965124035,9.564736278626581e-17,0.15041324844484374,0.8495867515551563
0.2737327780886632,0.0,0.7262672219113369,0.32601406897983237,0.26906978853268565,0.404916142487482
0.524200099634223,3.5561831257524545e-17,0.47579990036577696,0.0,0.19444441600587176,0.8055555839941284
0.4277503826845579,3.8163916471489756e-17,0.572249617315442,0.1413045813339454,0.07848696674756216,0.7802084519184924
0.5453160225465314,0.0,0.45468397745346845,0.0,0.1280649963622304,0.8719350036377698
0.4198553142051561,0.0,0.580144685794844,0.0,0.30572421315696735,0.6942757868430326
0.4303610644461642,4.4777549723651333e-17,0.5696389355538358,0.0,0.0,1.0
0.3350398483234282,2.6237692574149207e-17,0.6649601516765719,0.10756468791545169,0.37445892052315066,0.5179763915613976
0.5253086132042587,0.0,0.4746913867957412,0.2530642348590192,0.1874031911522708,0.55953257398871
0.5686744155028439,4.119968255444917e-17,0.43132558449715613,0.0,0.0,1.0
0.5850079857880054,0.0,0.4149920142119947,0.0,0.471500741470306,0.5284992585296939
0.24184821819119018,0.0,0.7581517818088098,1.8591143159372347e-17,0.4016776265653331,0.598322373434667
0.5635086066680061,0.0,0.436491393331994,0.25688803817862743,0.2591206027713768,0.4839913590499959
