date,MTRN,ENTG,CRS,ATI,ELMT,SPY,SOXX,ITA,XLB,IWM,TNX,IRX,^VIX,HG=F,GC=F,SI=F,CL=F,NG=F,EURUSD=X,DX-Y.NYB
1972-12-07,,,,,,,,,,,0.0,0.006000041961669922,,,,,,,,
1972-12-08,,,,,,,,,,,0.0015848223411283335,0.005964161375717758,,,,,,,,
1972-12-11,,,,,,,,,,,0.003164553858114205,0.007905130890387913,,,,,,,,
1972-12-12,,,,,,,,,,,0.001577247918613356,-0.009803865653465582,,,,,,,,
1972-12-13,,,,,,,,,,,0.0,-0.00990102749433508,,,,,,,,
1972-12-14,,,,,,,,,,,0.0,0.003999996185302779,,,,,,,,
1972-12-15,,,,,,,,,,,0.0,0.009960197395386228,,,,,,,,
1972-12-18,,,,,,,,,,,0.004724442560457787,0.019723846399752665,,,,,,,,
1972-12-19,,,,,,,,,,,0.0031347931924397,0.003868468207228748,,,,,,,,
1972-12-20,,,,,,,,,,,0.0,-0.00770712165934917,,,,,,,,
1972-12-21,,,,,,,,,,,0.0,-0.005825283350059718,,,,,,,,
1972-12-22,,,,,,,,,,,0.0,0.0,,,,,,,,
1972-12-26,,,,,,,,,,,-0.001562535739503268,0.005859416109161408,,,,,,,,
1972-12-27,,,,,,,,,,,0.001564981078369776,-0.007766982740254447,,,,,,,,
1972-12-29,,,,,,,,,,,0.001562461233698409,0.005870789077760508,,,,,,,,
1973-01-02,,,,,,,,,,,0.0031201219036827155,0.015564187895738879,,,,,,,,
1973-01-03,,,,,,,,,,,-0.0015551714326035304,-0.011494242373779495,,,,,,,,
1973-01-04,,,,,,,,,,,-0.0031152617895386925,-0.007751930820906638,,,,,,,,
1973-01-05,,,,,,,,,,,0.003124996973201677,0.0019531697471404375,,,,,,,,
1973-01-08,,,,,,,,,,,0.0015575937579195287,0.0,,,,,,,,
1973-01-09,,,,,,,,,,,-0.0015551714326035304,0.00779726334516595,,,,,,,,
1973-01-10,,,,,,,,,,,0.0015575937579195287,0.003868468207228748,,,,,,,,
1973-01-11,,,,,,,,,,,0.0,0.00770712165934917,,,,,,,,
1973-01-12,,,,,,,,,,,0.001555245590795007,0.0019119984719329075,,,,,,,,
1973-01-15,,,,,,,,,,,0.0,0.005725231129532604,,,,,,,,
1973-01-16,,,,,,,,,,,0.0,0.017077827877348017,,,,,,,,
1973-01-17,,,,,,,,,,,0.0015527565148800715,0.0,,,,,,,,
1973-01-18,,,,,,,,,,,0.0015504231283032244,0.018656698160751883,,,,,,,,
1973-01-19,,,,,,,,,,,0.004643921485145475,0.018315000720495744,,,,,,,,
1973-01-22,,,,,,,,,,,0.0015408673704950804,0.00539572124408183,,,,,,,,
1973-01-23,,,,,,,,,,,-0.0030769201425405734,0.0035778140215712018,,,,,,,,
1973-01-24,,,,,,,,,,,0.001543171607290672,0.010695176711511767,,,,,,,,
1973-01-26,,,,,,,,,,,0.006163396009379873,0.012345625023337359,,,,,,,,
1973-01-29,,,,,,,,,,,0.003062784116985684,-0.013937269494084026,,,,,,,,
1973-01-30,,,,,,,,,,,-0.004580184570190604,0.005300390568396596,,,,,,,,
1973-01-31,,,,,,,,,,,0.0030674817461688875,-0.0017575094518929024,,,,,,,,
1973-02-01,,,,,,,,,,,0.009174303230812475,0.014084577986089863,,,,,,,,
1973-02-02,,,,,,,,,,,0.006060600368335001,-0.005208369551432002,,,,,,,,
1973-02-05,,,,,,,,,,,0.0,-0.006980796111671794,,,,,,,,
1973-02-06,,,,,,,,,,,0.0,-0.007029870202245103,,,,,,,,
1973-02-07,,,,,,,,,,,0.0,-0.014159278293047861,,,,,,,,
1973-02-08,,,,,,,,,,,0.003012045380823114,-0.023339337600440824,,,,,,,,
1973-02-09,,,,,,,,,,,-0.004504464513291007,0.0,,,,,,,,
1973-02-13,,,,,,,,,,,-0.0030165883229702484,0.011029401130226768,,,,,,,,
1973-02-14,,,,,,,,,,,0.0015128217613757933,-0.012727303938432133,,,,,,,,
1973-02-15,,,,,,,,,,,0.0,-0.011049713568388575,,,,,,,,
1973-02-16,,,,,,,,,,,0.0015106086185363576,0.005586631368284634,,,,,,,,
1973-02-20,,,,,,,,,,,0.00452484652388585,0.03148149505400677,,,,,,,,
1973-02-21,,,,,,,,,,,0.0,0.008976609040712402,,,,,,,,
1973-02-22,,,0.0054049435765035625,,,,,,,,-0.0015014643053727905,-0.010676146619453597,,,,,,,,
1973-02-23,,,0.02150595617609241,,,,,,,,-0.006015031771336776,-0.0017985165733075403,,,,,,,,
1973-02-26,,,-0.026315894903035875,,,,,,,,0.006051431323006673,0.03783784341080665,,,,,,,,
1973-02-27,,,0.0,,,,,,,,-0.0015037937952515623,0.024305531410156345,,,,,,,,
1973-02-28,,,0.010810855292914479,,,,,,,,0.0,-0.008474608462146094,,,,,,,,
1973-03-01,,,0.0,,,,,,,,0.001506058596824733,-0.01025640064233635,,,,,,,,
