task,horizon,ticker,model,regime,value,n,rmse,mae,r2_oos,bias,forecast_correlation,fallback_count,start,end,directional_accuracy,always_up_accuracy,benchmark_directional_accuracy,zero_forecasts,qlike,volatility_rmse,volatility_mae,volatility_correlation
return,1,ENTG,core_pe_level,rate_rising_regime,1,28,0.14098503730861975,0.11394583146420846,-0.10790215780868606,0.00012338389886189238,-0.2598898967384853,0,2023-01-31,2026-08-31,0.32142857142857145,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,core_pe_level,calendar_year,2023,12,0.15662484800097481,0.12980240879523489,-0.05969670575953345,-0.03547528676351216,-0.20471441846867286,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,core_pe_level,calendar_year,2024,12,0.0823194897459894,0.07414876230566747,-0.06901664153317832,0.03819379602964654,-0.17137360105096558,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,core_pe_level,calendar_year,2025,12,0.1062760433245371,0.0856077286551417,0.0052270197444148625,0.019805310259701045,0.039632282450596315,0,2025-01-31,2025-12-31,0.5,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,core_pe_level,calendar_year,2026,8,0.23565510963841635,0.19898225129381353,-0.0355648637261492,-0.07480931014499013,-0.015146510937111004,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,core_pe_percentage,high_vol_regime,0,32,0.13918440994284645,0.10824817965629047,0.00813887417331205,-0.0032032074119630292,0.1437521103051984,0,2023-03-31,2026-08-31,0.5,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_pe_percentage,high_vol_regime,1,12,0.15178912796839622,0.1225278503848302,0.059967634850793705,0.030608039743176416,0.27901261675670136,0,2023-01-31,2026-07-31,0.5833333333333334,0.5,0.5,0.0,,,,
return,1,ENTG,core_pe_percentage,rate_rising_regime,0,16,0.1546368319095087,0.1138363618793446,0.08198901428276406,-0.013503815883359954,0.28237141983733915,0,2023-02-28,2026-01-31,0.6875,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_pe_percentage,rate_rising_regime,1,28,0.13546112713104214,0.111174791555348,-0.02278589677394316,0.01717338906675212,0.11948954449233556,0,2023-01-31,2026-08-31,0.42857142857142855,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,core_pe_percentage,calendar_year,2023,12,0.14344845291563843,0.1199152322348185,0.11110186149353674,0.006201864993937721,0.2348539202927358,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,core_pe_percentage,calendar_year,2024,12,0.08539286847436911,0.07567888679060565,-0.15032969558221154,0.03814054247260521,0.02299836977910991,0,2024-01-31,2024-12-31,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,core_pe_percentage,calendar_year,2025,12,0.10788729535525528,0.08753696191868748,-0.025165158846180757,0.023938906614994468,0.0025571151456524792,0,2025-01-31,2025-12-31,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,core_pe_percentage,calendar_year,2026,8,0.22975096353399235,0.19208787278623973,0.015675561724761478,-0.0693227411553936,0.156659427068741,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,core_ridge,high_vol_regime,0,32,0.14170535681469396,0.10730743102760759,-0.02811624145669067,-0.01979077807574871,0.027097089113063175,0,2023-03-31,2026-08-31,0.46875,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_ridge,high_vol_regime,1,12,0.15685335315925195,0.13241279768130784,-0.0038043868774437772,0.013197032733768049,-0.029289628328293002,0,2023-01-31,2026-07-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,core_ridge,rate_rising_regime,0,16,0.1572432561659338,0.11722586455852858,0.05078181831907724,-0.025556345840081953,0.3011312752399736,0,2023-02-28,2026-01-31,0.625,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_ridge,rate_rising_regime,1,28,0.13915583348640834,0.11239919757580999,-0.07933980788204087,-0.002358534720622536,-0.1889286621809363,0,2023-01-31,2026-08-31,0.32142857142857145,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,core_ridge,calendar_year,2023,12,0.15292747793055017,0.12638529079139688,-0.010255705090703726,-0.03529509254119323,-0.023678768770199213,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,core_ridge,calendar_year,2024,12,0.08095099405985731,0.07266022204355653,-0.033768985740584734,0.03531166814820036,-0.17631283715855528,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,core_ridge,calendar_year,2025,12,0.10304816491026884,0.08549192711766285,0.06473700614327649,0.011382830812534389,0.0998970698098752,0,2025-01-31,2025-12-31,0.5,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,core_ridge,calendar_year,2026,8,0.2374613491509567,0.20104276070346783,-0.051500410885020775,-0.07646667283165504,-0.08158355386347087,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,distributed_all_lag1,high_vol_regime,0,32,0.1444268082622522,0.11050727164500093,-0.06798538952055977,-0.015611359127783359,-0.1064198835239256,0,2023-03-31,2026-08-31,0.46875,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_all_lag1,high_vol_regime,1,12,0.15859788006738984,0.1300918942379364,-0.026257231798972436,0.013827354109653656,-0.07866588309750396,0,2023-01-31,2026-07-31,0.25,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_all_lag1,rate_rising_regime,0,16,0.15934494293977058,0.11636256957651844,0.025238065394878273,-0.0266990908410773,0.23983298843759923,0,2023-02-28,2026-01-31,0.5625,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_all_lag1,rate_rising_regime,1,28,0.14180945106639525,0.11555479679539184,-0.12089701564190602,0.0033410789530004766,-0.2503049737600403,0,2023-01-31,2026-08-31,0.32142857142857145,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,distributed_all_lag1,calendar_year,2023,12,0.15523226445072674,0.13343970356705218,-0.040936518315506154,-0.024350808351992253,-0.16105599242490581,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_all_lag1,calendar_year,2024,12,0.07848352168185094,0.06840087343975636,0.028291300315982926,0.027029303289942685,-0.20613909383854861,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,distributed_all_lag1,calendar_year,2025,12,0.1050965209148883,0.08607147212922785,0.02718579120068554,0.017876180754923424,-0.018292065635328446,0,2025-01-31,2025-12-31,0.5,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,distributed_all_lag1,calendar_year,2026,8,0.24333792636237675,0.20529885423285385,-0.10418842577173826,-0.07253641888596371,-0.35971607647282955,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,distributed_all_lag3,high_vol_regime,0,32,0.14587388678813248,0.10975014428369456,-0.08949387637557282,-0.01997756205623514,-0.11681692358873134,0,2023-03-31,2026-08-31,0.5,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_all_lag3,high_vol_regime,1,12,0.15921010272934658,0.13081788213487797,-0.03419568114104932,0.0049735393114604814,-0.11302536706028636,0,2023-01-31,2026-07-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_all_lag3,rate_rising_regime,0,16,0.16137256495457356,0.11629253928588093,0.00027306037538255,-0.03227118663041256,0.19159835936416922,0,2023-02-28,2026-01-31,0.625,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_all_lag3,rate_rising_regime,1,28,0.14248442437514264,0.11504066336152384,-0.13159272182672477,-0.0022593045705499195,-0.22092545802050134,0,2023-01-31,2026-08-31,0.35714285714285715,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,distributed_all_lag3,calendar_year,2023,12,0.16369186783002532,0.13893125898665004,-0.15748259109371276,-0.03096065947961045,-0.3931838438787966,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_all_lag3,calendar_year,2024,12,0.07556818224626648,0.06395179870670128,0.09914046920188668,0.01845921451725169,-0.19962958023484623,0,2024-01-31,2024-12-31,0.5,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,distributed_all_lag3,calendar_year,2025,12,0.10528767182817485,0.08590610956865265,0.023643838890244795,0.01012261955805273,-0.056251457698927566,0,2025-01-31,2025-12-31,0.5,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,distributed_all_lag3,calendar_year,2026,8,0.2403163356959196,0.2020436494440893,-0.07693668592619196,-0.06888170115129079,-0.2457550060775961,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,distributed_lag1,high_vol_regime,0,32,0.14289860779243727,0.10916968936673022,-0.045503953067989045,-0.019191594227916914,-0.0010183655786252476,0,2023-03-31,2026-08-31,0.46875,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_lag1,high_vol_regime,1,12,0.1577859395338954,0.13240031785121306,-0.015776298377915277,0.009936427779862221,-0.05690415030363512,0,2023-01-31,2026-07-31,0.25,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_lag1,rate_rising_regime,0,16,0.15730604620138727,0.11604401056052999,0.050023587477337816,-0.028740007392353873,0.31556248239028356,0,2023-02-28,2026-01-31,0.5625,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_lag1,rate_rising_regime,1,28,0.14095011089534218,0.11519748946362299,-0.10735330161252477,-0.0012519201306190222,-0.20002026884566732,0,2023-01-31,2026-08-31,0.32142857142857145,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,distributed_lag1,calendar_year,2023,12,0.15434830397980948,0.13030256280872243,-0.02911517590311785,-0.02401113323840515,-0.1874612200956526,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_lag1,calendar_year,2024,12,0.08075076398026498,0.0715149532555946,-0.028661311533605183,0.028805318690491383,-0.29438528690403015,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,distributed_lag1,calendar_year,2025,12,0.10488777787880502,0.08697429316980532,0.03104636664861815,0.006500454005248619,0.0016891132375871632,0,2025-01-31,2025-12-31,0.5,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,distributed_lag1,calendar_year,2026,8,0.23876003926153114,0.2020915203925569,-0.06303329730955731,-0.0788036944278766,-0.1061395609874057,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,distributed_lag3,high_vol_regime,0,32,0.14398346374723153,0.1081821593411269,-0.06143869995345308,-0.023818321186366967,0.0013377071730128096,0,2023-03-31,2026-08-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_lag3,high_vol_regime,1,12,0.16121674914490847,0.13516022535731811,-0.060429482832104586,-0.0028231456505711286,-0.12468767638293753,0,2023-01-31,2026-07-31,0.25,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_lag3,rate_rising_regime,0,16,0.15858091276626354,0.1131716640447409,0.034563269590030976,-0.03386071215952074,0.3360692882116504,0,2023-02-28,2026-01-31,0.5625,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_lag3,rate_rising_regime,1,28,0.14304384927139077,0.116893042088858,-0.14049592472081818,-0.009081879686366603,-0.16787120765399383,0,2023-01-31,2026-08-31,0.2857142857142857,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,distributed_lag3,calendar_year,2023,12,0.16282345935755474,0.1361998140611642,-0.1452339507199174,-0.03079026583317218,-0.447491666973016,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_lag3,calendar_year,2024,12,0.07719706914595044,0.0664332165007801,0.05988550045279095,0.019613111512449332,-0.2916939513644286,0,2024-01-31,2024-12-31,0.25,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,distributed_lag3,calendar_year,2025,12,0.1083191867547445,0.08855416383556412,-0.0333894124239098,-0.005548388982076075,-0.05993765074354834,0,2025-01-31,2025-12-31,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,distributed_lag3,calendar_year,2026,8,0.2358078512395996,0.19868818380422223,-0.036907716817073055,-0.07441968826712618,-0.0160857074785177,0,2026-01-31,2026-08-31,0.375,0.625,0.625,0.0,,,,
return,1,ENTG,elastic_full,high_vol_regime,0,32,0.14277684696983586,0.11224859194298156,-0.04372300939154328,-0.012891273470870324,-0.014794688423155924,0,2023-03-31,2026-08-31,0.40625,0.4375,0.4375,0.0,,,,
return,1,ENTG,elastic_full,high_vol_regime,1,12,0.16148238118771743,0.1299954644408882,-0.06392683794552112,0.013379325943291597,-0.5436584441348655,0,2023-01-31,2026-07-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,elastic_full,rate_rising_regime,0,16,0.16457878399926998,0.12948379862345166,-0.03984758989266046,-0.02369665809490767,0.03188360929629659,0,2023-02-28,2026-01-31,0.375,0.4375,0.4375,0.0,,,,
return,1,ENTG,elastic_full,rate_rising_regime,1,28,0.13782328124741886,0.11000570491038722,-0.05876732890193881,0.004542060348934689,-0.21262300415231694,0,2023-01-31,2026-08-31,0.42857142857142855,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,elastic_full,calendar_year,2023,12,0.16429689936987546,0.13771251102759535,-0.16605488878333863,-0.05026976993562346,-0.04691855259758914,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,elastic_full,calendar_year,2024,12,0.0796178483671074,0.0696521503579825,0.0,0.040803122426905425,0.16920976390993758,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,elastic_full,calendar_year,2025,12,0.10655489044490804,0.08918275951720837,2.220446049250313e-16,0.029906348495075893,-0.4609439494354696,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,elastic_full,calendar_year,2026,8,0.23157315231982542,0.19916643307907922,0.0,-0.06215565644808067,-0.8409672093043186,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,financial_only,high_vol_regime,0,32,0.14923519745248623,0.11743109102167841,-0.14028185355325795,-0.012350015121477972,-0.2533088555448389,0,2023-03-31,2026-08-31,0.3125,0.4375,0.4375,0.0,,,,
return,1,ENTG,financial_only,high_vol_regime,1,12,0.18391560854912067,0.13979088990831076,-0.3800621713320733,0.005181058377193876,-0.48481682090688244,0,2023-01-31,2026-07-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,financial_only,rate_rising_regime,0,16,0.16806567166686184,0.12653008785018066,-0.08437631252452116,-0.022239972577480154,-0.14090392654301942,0,2023-02-28,2026-01-31,0.3125,0.4375,0.4375,0.0,,,,
return,1,ENTG,financial_only,rate_rising_regime,1,28,0.15430013725672392,0.12181443521394812,-0.3270521374453863,0.0008147063528112052,-0.4348010992953702,0,2023-01-31,2026-08-31,0.32142857142857145,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,financial_only,calendar_year,2023,12,0.1953397959897429,0.15301026794561587,-0.6483207234631558,-0.06468440112293235,-0.5117647545221949,0,2023-01-31,2023-12-31,0.16666666666666666,0.5,0.5,0.0,,,,
return,1,ENTG,financial_only,calendar_year,2024,12,0.08384840208122163,0.07457153994557066,-0.10909489808005635,0.04862466597186124,0.09501395785962158,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,financial_only,calendar_year,2025,12,0.1079320977901194,0.09253836748547668,-0.026016777783762768,0.02168730963646358,-0.3102208587966723,0,2025-01-31,2025-12-31,0.25,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,financial_only,calendar_year,2026,8,0.23359304568698863,0.19923043588418496,-0.01752105191577158,-0.0500698346482098,-0.6031223009118246,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,financial_valuation,high_vol_regime,0,32,0.14346651102686914,0.10894781232121598,-0.05383048482954522,-0.017189658478843177,-0.20454752703160006,0,2023-03-31,2026-08-31,0.46875,0.4375,0.4375,0.0,,,,
return,1,ENTG,financial_valuation,high_vol_regime,1,12,0.16469286821226914,0.12938078739620248,-0.1066519683363778,0.0069800766063575215,-0.4587402138429277,0,2023-01-31,2026-07-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,financial_valuation,rate_rising_regime,0,16,0.16426089218659287,0.11995110820348323,-0.03583443847762635,-0.022380425659015997,-0.1704378256610199,0,2023-02-28,2026-01-31,0.375,0.4375,0.4375,0.0,,,,
return,1,ENTG,financial_valuation,rate_rising_regime,1,28,0.14046137140661624,0.11141720399205748,-0.09968719940737558,-0.003865047910801261,-0.36855440816548435,0,2023-01-31,2026-08-31,0.5,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,financial_valuation,calendar_year,2023,12,0.16844385188556754,0.12500413598087137,-0.22566162115533683,-0.059616802901263005,-0.45837692042333994,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,financial_valuation,calendar_year,2024,12,0.07903734994468986,0.07054322000627074,0.014528958272128856,0.038542407622104376,-0.008094666053684495,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,financial_valuation,calendar_year,2025,12,0.10744811819287231,0.09228511379050745,-0.01683586021324346,0.025480038402980316,-0.24122908925639766,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,financial_valuation,calendar_year,2026,8,0.23187965060261986,0.19811372571269334,-0.0026488486457338922,-0.06489698369156895,-0.0750400139957686,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,forest_full,high_vol_regime,0,32,0.14466059827433622,0.10447247037314655,-0.07144577762451942,-0.034149606820087525,0.008553568618148957,0,2023-03-31,2026-08-31,0.5,0.4375,0.4375,0.0,,,,
return,1,ENTG,forest_full,high_vol_regime,1,12,0.15652398859690556,0.1305063633608316,0.0004068137937761618,0.0007588573588833922,-0.010200364165430636,0,2023-01-31,2026-07-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,forest_full,rate_rising_regime,0,16,0.17172803749666926,0.1252773856629495,-0.13215113134747924,-0.043578851903331495,-0.171204031214216,0,2023-02-28,2026-01-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,forest_full,rate_rising_regime,1,28,0.13253070324253927,0.1037413300594099,0.020987209037281906,-0.013800696410103437,0.13053307881333184,0,2023-01-31,2026-08-31,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,forest_full,calendar_year,2023,12,0.16729732743570722,0.12855496257058477,-0.20903330813259946,-0.06735434937945263,-0.2552682651892654,0,2023-01-31,2023-12-31,0.25,0.5,0.5,0.0,,,,
return,1,ENTG,forest_full,calendar_year,2024,12,0.0752795168398935,0.06184895668414323,0.10600977037546988,0.021142693835088988,0.03611743842087011,0,2024-01-31,2024-12-31,0.5,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,forest_full,calendar_year,2025,12,0.11052735181661308,0.09225543533052444,-0.07595164908269525,0.004494112523503476,-0.36500877984286584,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,forest_full,calendar_year,2026,8,0.22726382883825746,0.18966039465595497,0.03687152449878939,-0.07288382671073479,0.3248752872247087,0,2026-01-31,2026-08-31,0.75,0.625,0.625,0.0,,,,
return,1,ENTG,historical_mean,high_vol_regime,0,32,0.13975429316745844,0.10738465454189633,0.0,-0.00822062295564809,-0.22587597956269925,0,2023-03-31,2026-08-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,historical_mean,high_vol_regime,1,12,0.1565558363731301,0.12473408142540986,0.0,0.016916930580780996,-0.3823061611524928,0,2023-01-31,2026-07-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,historical_mean,rate_rising_regime,0,16,0.16139460169427805,0.1199879390220873,0.0,-0.015493632277035017,-0.07100024586528864,0,2023-02-28,2026-01-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,historical_mean,rate_rising_regime,1,28,0.13394370862052438,0.10761824636043586,0.0,0.0067086196007569,-0.3500810155181941,0,2023-01-31,2026-08-31,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.0,,,,
